"plot_cn","tree_cn","tree","beetles_neigh"
"I.4.375","I.4.375.5.6",5.6,0
"I.4.375","I.4.375.5.7",5.7,NA
"I.4.375","I.4.375.6.1",6.1,NA
"I.4.375","I.4.375.6.2",6.2,0
"I.4.375","I.4.375.6.3",6.3,0
"I.4.375","I.4.375.6.4",6.4,0
"I.4.375","I.4.375.6.5",6.5,0
"I.4.375","I.4.375.6.6",6.6,0
"I.4.375","I.4.375.6.7",6.7,NA
"I.4.375","I.4.375.7.1",7.1,NA
"I.4.375","I.4.375.7.2",7.2,NA
"I.4.375","I.4.375.7.3",7.3,NA
"I.4.375","I.4.375.7.4",7.4,NA
"I.4.375","I.4.375.7.5",7.5,NA
"I.4.375","I.4.375.7.6",7.6,NA
"I.4.375","I.4.375.7.7",7.7,NA
"I.4.376","I.4.376.1.1",1.1,NA
"I.4.376","I.4.376.1.2",1.2,NA
"I.4.376","I.4.376.1.3",1.3,NA
"I.4.376","I.4.376.1.4",1.4,NA
"I.4.376","I.4.376.1.5",1.5,NA
"I.4.376","I.4.376.1.6",1.6,NA
"I.4.376","I.4.376.1.7",1.7,NA
"I.4.376","I.4.376.2.1",2.1,NA
"I.4.376","I.4.376.2.2",2.2,0
"I.4.376","I.4.376.2.3",2.3,0
"I.4.376","I.4.376.2.4",2.4,0
"I.4.376","I.4.376.2.5",2.5,0
"I.4.376","I.4.376.2.6",2.6,0
"I.4.376","I.4.376.2.7",2.7,NA
"I.4.376","I.4.376.3.1",3.1,NA
"I.4.376","I.4.376.3.2",3.2,0
"I.4.376","I.4.376.3.3",3.3,0
"I.4.376","I.4.376.3.4",3.4,0
"I.4.376","I.4.376.3.5",3.5,0
"I.4.376","I.4.376.3.6",3.6,0
"I.4.376","I.4.376.3.7",3.7,NA
"I.4.376","I.4.376.4.1",4.1,NA
"I.4.376","I.4.376.4.2",4.2,0
"I.4.376","I.4.376.4.3",4.3,0
"I.4.376","I.4.376.4.4",4.4,0
"I.4.376","I.4.376.4.5",4.5,0
"I.4.376","I.4.376.4.6",4.6,0
"I.4.376","I.4.376.4.7",4.7,NA
"I.4.376","I.4.376.5.1",5.1,NA
"I.4.376","I.4.376.5.2",5.2,0
"I.4.376","I.4.376.5.3",5.3,0
"I.4.376","I.4.376.5.4",5.4,0
"I.4.376","I.4.376.5.5",5.5,0
"I.4.376","I.4.376.5.6",5.6,0
"I.4.376","I.4.376.5.7",5.7,NA
"I.4.376","I.4.376.6.1",6.1,NA
"I.4.376","I.4.376.6.2",6.2,0
"I.4.376","I.4.376.6.3",6.3,0
"I.4.376","I.4.376.6.4",6.4,0
"I.4.376","I.4.376.6.5",6.5,0
"I.4.376","I.4.376.6.6",6.6,0
"I.4.376","I.4.376.6.7",6.7,NA
"I.4.376","I.4.376.7.1",7.1,NA
"I.4.376","I.4.376.7.2",7.2,NA
"I.4.376","I.4.376.7.3",7.3,NA
"I.4.376","I.4.376.7.4",7.4,NA
"I.4.376","I.4.376.7.5",7.5,NA
"I.4.376","I.4.376.7.6",7.6,NA
"I.4.376","I.4.376.7.7",7.7,NA
"I.4.377","I.4.377.1.1",1.1,NA
"I.4.377","I.4.377.1.2",1.2,NA
"I.4.377","I.4.377.1.3",1.3,NA
"I.4.377","I.4.377.1.4",1.4,NA
"I.4.377","I.4.377.1.5",1.5,NA
"I.4.377","I.4.377.1.6",1.6,NA
"I.4.377","I.4.377.1.7",1.7,NA
"I.4.377","I.4.377.2.1",2.1,NA
"I.4.377","I.4.377.2.2",2.2,0
"I.4.377","I.4.377.2.3",2.3,0
"I.4.377","I.4.377.2.4",2.4,0
"I.4.377","I.4.377.2.5",2.5,0
"I.4.377","I.4.377.2.6",2.6,0
"I.4.377","I.4.377.2.7",2.7,NA
"I.4.377","I.4.377.3.1",3.1,NA
"I.4.377","I.4.377.3.2",3.2,0
"I.4.377","I.4.377.3.3",3.3,0
"I.4.377","I.4.377.3.4",3.4,0
"I.4.377","I.4.377.3.5",3.5,0
"I.4.377","I.4.377.3.6",3.6,0
"I.4.377","I.4.377.3.7",3.7,NA
"I.4.377","I.4.377.4.1",4.1,NA
"I.4.377","I.4.377.4.2",4.2,0
"I.4.377","I.4.377.4.3",4.3,0
"I.4.377","I.4.377.4.4",4.4,0
"I.4.377","I.4.377.4.5",4.5,0
"I.4.377","I.4.377.4.6",4.6,0
"I.4.377","I.4.377.4.7",4.7,NA
"I.4.377","I.4.377.5.1",5.1,NA
"I.4.377","I.4.377.5.2",5.2,0
"I.4.377","I.4.377.5.3",5.3,0
"I.4.377","I.4.377.5.4",5.4,0
"I.4.377","I.4.377.5.5",5.5,0
"I.4.377","I.4.377.5.6",5.6,0
"I.4.377","I.4.377.5.7",5.7,NA
"I.4.377","I.4.377.6.1",6.1,NA
"I.4.377","I.4.377.6.2",6.2,0
"I.4.377","I.4.377.6.3",6.3,0
"I.4.377","I.4.377.6.4",6.4,0
"I.4.377","I.4.377.6.5",6.5,0
"I.4.377","I.4.377.6.6",6.6,0
"I.4.377","I.4.377.6.7",6.7,NA
"I.4.377","I.4.377.7.1",7.1,NA
"I.4.377","I.4.377.7.2",7.2,NA
"I.4.377","I.4.377.7.3",7.3,NA
"I.4.377","I.4.377.7.4",7.4,NA
"I.4.377","I.4.377.7.5",7.5,NA
"I.4.377","I.4.377.7.6",7.6,NA
"I.4.377","I.4.377.7.7",7.7,NA
"I.4.378","I.4.378.1.1",1.1,NA
"I.4.378","I.4.378.1.2",1.2,NA
"I.4.378","I.4.378.1.3",1.3,NA
"I.4.378","I.4.378.1.4",1.4,NA
"I.4.378","I.4.378.1.5",1.5,NA
"I.4.378","I.4.378.1.6",1.6,NA
"I.4.378","I.4.378.1.7",1.7,NA
"I.4.378","I.4.378.2.1",2.1,NA
"I.4.378","I.4.378.2.2",2.2,0
"I.4.378","I.4.378.2.3",2.3,0
"I.4.378","I.4.378.2.4",2.4,0
"I.4.378","I.4.378.2.5",2.5,0
"I.4.378","I.4.378.2.6",2.6,0
"I.4.378","I.4.378.2.7",2.7,NA
"I.4.378","I.4.378.3.1",3.1,NA
"I.4.378","I.4.378.3.2",3.2,0
"I.4.378","I.4.378.3.3",3.3,0
"I.4.378","I.4.378.3.4",3.4,0
"I.4.378","I.4.378.3.5",3.5,0
"I.4.378","I.4.378.3.6",3.6,0
"I.4.378","I.4.378.3.7",3.7,NA
"I.4.378","I.4.378.4.1",4.1,NA
"I.4.378","I.4.378.4.2",4.2,0
"I.4.378","I.4.378.4.3",4.3,0
"I.4.378","I.4.378.4.4",4.4,0
"I.4.378","I.4.378.4.5",4.5,0
"I.4.378","I.4.378.4.6",4.6,0
"I.4.378","I.4.378.4.7",4.7,NA
"I.4.378","I.4.378.5.1",5.1,NA
"I.4.378","I.4.378.5.2",5.2,0
"I.4.378","I.4.378.5.3",5.3,0
"I.4.378","I.4.378.5.4",5.4,0
"I.4.378","I.4.378.5.5",5.5,0
"I.4.378","I.4.378.5.6",5.6,0
"I.4.378","I.4.378.5.7",5.7,NA
"I.4.378","I.4.378.6.1",6.1,NA
"I.4.378","I.4.378.6.2",6.2,0
"I.4.378","I.4.378.6.3",6.3,0
"I.4.378","I.4.378.6.4",6.4,0
"I.4.378","I.4.378.6.5",6.5,0
"I.4.378","I.4.378.6.6",6.6,0
"I.4.378","I.4.378.6.7",6.7,NA
"I.4.378","I.4.378.7.1",7.1,NA
"I.4.378","I.4.378.7.2",7.2,NA
"I.4.378","I.4.378.7.3",7.3,NA
"I.4.378","I.4.378.7.4",7.4,NA
"I.4.378","I.4.378.7.5",7.5,NA
"I.4.378","I.4.378.7.6",7.6,NA
"I.4.378","I.4.378.7.7",7.7,NA
"I.4.379","I.4.379.1.1",1.1,NA
"I.4.379","I.4.379.1.2",1.2,NA
"I.4.379","I.4.379.1.3",1.3,NA
"I.4.379","I.4.379.1.4",1.4,NA
"I.4.379","I.4.379.1.5",1.5,NA
"I.4.379","I.4.379.1.6",1.6,NA
"I.4.379","I.4.379.1.7",1.7,NA
"I.4.379","I.4.379.2.1",2.1,NA
"I.4.379","I.4.379.2.2",2.2,0
"I.4.379","I.4.379.2.3",2.3,0
"I.4.379","I.4.379.2.4",2.4,0
"I.4.379","I.4.379.2.5",2.5,0
"I.4.379","I.4.379.2.6",2.6,0
"I.4.379","I.4.379.2.7",2.7,NA
"I.4.379","I.4.379.3.1",3.1,NA
"I.4.379","I.4.379.3.2",3.2,0
"I.4.379","I.4.379.3.3",3.3,0
"I.4.379","I.4.379.3.4",3.4,0
"I.4.379","I.4.379.3.5",3.5,0
"I.4.379","I.4.379.3.6",3.6,0
"I.4.379","I.4.379.3.7",3.7,NA
"I.4.379","I.4.379.4.1",4.1,NA
"I.4.379","I.4.379.4.2",4.2,0
"I.4.379","I.4.379.4.3",4.3,0
"I.4.379","I.4.379.4.4",4.4,0
"I.4.379","I.4.379.4.5",4.5,0
"I.4.379","I.4.379.4.6",4.6,0
"I.4.379","I.4.379.4.7",4.7,NA
"I.4.379","I.4.379.5.1",5.1,NA
"I.4.379","I.4.379.5.2",5.2,0
"I.4.379","I.4.379.5.3",5.3,0
"I.4.379","I.4.379.5.4",5.4,0
"I.4.379","I.4.379.5.5",5.5,0
"I.4.379","I.4.379.5.6",5.6,0
"I.4.379","I.4.379.5.7",5.7,NA
"I.4.379","I.4.379.6.1",6.1,NA
"I.4.379","I.4.379.6.2",6.2,0
"I.4.379","I.4.379.6.3",6.3,0
"I.4.379","I.4.379.6.4",6.4,0
"I.4.379","I.4.379.6.5",6.5,0
"I.4.379","I.4.379.6.6",6.6,0
"I.4.379","I.4.379.6.7",6.7,NA
"I.4.379","I.4.379.7.1",7.1,NA
"I.4.379","I.4.379.7.2",7.2,NA
"I.4.379","I.4.379.7.3",7.3,NA
"I.4.379","I.4.379.7.4",7.4,NA
"I.4.379","I.4.379.7.5",7.5,NA
"I.4.379","I.4.379.7.6",7.6,NA
"I.4.379","I.4.379.7.7",7.7,NA
"I.4.380","I.4.380.1.1",1.1,NA
"I.4.380","I.4.380.1.2",1.2,NA
"I.4.380","I.4.380.1.3",1.3,NA
"I.4.380","I.4.380.1.4",1.4,NA
"I.4.380","I.4.380.1.5",1.5,NA
"I.4.380","I.4.380.1.6",1.6,NA
"I.4.380","I.4.380.1.7",1.7,NA
"I.4.380","I.4.380.2.1",2.1,NA
"I.4.380","I.4.380.2.2",2.2,0
"I.4.380","I.4.380.2.3",2.3,0
"I.4.380","I.4.380.2.4",2.4,0
"I.4.380","I.4.380.2.5",2.5,0
"I.4.380","I.4.380.2.6",2.6,0
"I.4.380","I.4.380.2.7",2.7,NA
"I.4.380","I.4.380.3.1",3.1,NA
"I.4.380","I.4.380.3.2",3.2,0
"I.4.380","I.4.380.3.3",3.3,0
"I.4.380","I.4.380.3.4",3.4,0
"I.4.380","I.4.380.3.5",3.5,0
"I.4.380","I.4.380.3.6",3.6,0
"I.4.380","I.4.380.3.7",3.7,NA
"I.4.380","I.4.380.4.1",4.1,NA
"I.4.380","I.4.380.4.2",4.2,0
"I.4.380","I.4.380.4.3",4.3,0
"I.4.380","I.4.380.4.4",4.4,0
"I.4.380","I.4.380.4.5",4.5,0
"I.4.380","I.4.380.4.6",4.6,0
"I.4.380","I.4.380.4.7",4.7,NA
"I.4.380","I.4.380.5.1",5.1,NA
"I.4.380","I.4.380.5.2",5.2,1
"I.4.380","I.4.380.5.3",5.3,1
"I.4.380","I.4.380.5.4",5.4,1
"I.4.380","I.4.380.5.5",5.5,0
"I.4.380","I.4.380.5.6",5.6,0
"I.4.380","I.4.380.5.7",5.7,NA
"I.4.380","I.4.380.6.1",6.1,NA
"I.4.380","I.4.380.6.2",6.2,1
"I.4.380","I.4.380.6.3",6.3,0
"I.4.380","I.4.380.6.4",6.4,1
"I.4.380","I.4.380.6.5",6.5,0
"I.4.380","I.4.380.6.6",6.6,0
"I.4.380","I.4.380.6.7",6.7,NA
"I.4.380","I.4.380.7.1",7.1,NA
"I.4.380","I.4.380.7.2",7.2,NA
"I.4.380","I.4.380.7.3",7.3,NA
"I.4.380","I.4.380.7.4",7.4,NA
"I.4.380","I.4.380.7.5",7.5,NA
"I.4.380","I.4.380.7.6",7.6,NA
"I.4.380","I.4.380.7.7",7.7,NA
"I.4.381","I.4.381.1.1",1.1,NA
"I.4.381","I.4.381.1.2",1.2,NA
"I.4.381","I.4.381.1.3",1.3,NA
"I.4.381","I.4.381.1.4",1.4,NA
"I.4.381","I.4.381.1.5",1.5,NA
"I.4.381","I.4.381.1.6",1.6,NA
"I.4.381","I.4.381.1.7",1.7,NA
"I.4.381","I.4.381.2.1",2.1,NA
"I.4.381","I.4.381.2.2",2.2,0
"I.4.381","I.4.381.2.3",2.3,0
"I.4.381","I.4.381.2.4",2.4,1
"I.4.381","I.4.381.2.5",2.5,1
"I.4.381","I.4.381.2.6",2.6,1
"I.4.381","I.4.381.2.7",2.7,NA
"I.4.381","I.4.381.3.1",3.1,NA
"I.4.381","I.4.381.3.2",3.2,0
"I.4.381","I.4.381.3.3",3.3,0
"I.4.381","I.4.381.3.4",3.4,0
"I.4.381","I.4.381.3.5",3.5,0
"I.4.381","I.4.381.3.6",3.6,0
"I.4.381","I.4.381.3.7",3.7,NA
"I.4.381","I.4.381.4.1",4.1,NA
"I.4.381","I.4.381.4.2",4.2,0
"I.4.381","I.4.381.4.3",4.3,0
"I.4.381","I.4.381.4.4",4.4,0
"I.4.381","I.4.381.4.5",4.5,0
"I.4.381","I.4.381.4.6",4.6,0
"I.4.381","I.4.381.4.7",4.7,NA
"I.4.381","I.4.381.5.1",5.1,NA
"I.4.381","I.4.381.5.2",5.2,0
"I.4.381","I.4.381.5.3",5.3,0
"I.4.381","I.4.381.5.4",5.4,0
"I.4.381","I.4.381.5.5",5.5,0
"I.4.381","I.4.381.5.6",5.6,0
"I.4.381","I.4.381.5.7",5.7,NA
"I.4.381","I.4.381.6.1",6.1,NA
"I.4.381","I.4.381.6.2",6.2,0
"I.4.381","I.4.381.6.3",6.3,0
"I.4.381","I.4.381.6.4",6.4,0
"I.4.381","I.4.381.6.5",6.5,0
"I.4.381","I.4.381.6.6",6.6,0
"I.4.381","I.4.381.6.7",6.7,NA
"I.4.381","I.4.381.7.1",7.1,NA
"I.4.381","I.4.381.7.2",7.2,NA
"I.4.381","I.4.381.7.3",7.3,NA
"I.4.381","I.4.381.7.4",7.4,NA
"I.4.381","I.4.381.7.5",7.5,NA
"I.4.381","I.4.381.7.6",7.6,NA
"I.4.381","I.4.381.7.7",7.7,NA
"I.4.382","I.4.382.1.1",1.1,NA
"I.4.382","I.4.382.1.2",1.2,NA
"I.4.382","I.4.382.1.3",1.3,NA
"I.4.382","I.4.382.1.4",1.4,NA
"I.4.382","I.4.382.1.5",1.5,NA
"I.4.382","I.4.382.1.6",1.6,NA
"I.4.382","I.4.382.1.7",1.7,NA
"I.4.382","I.4.382.2.1",2.1,NA
"I.4.382","I.4.382.2.2",2.2,0
"I.4.382","I.4.382.2.3",2.3,0
"I.4.382","I.4.382.2.4",2.4,0
"I.4.382","I.4.382.2.5",2.5,0
"I.4.382","I.4.382.2.6",2.6,0
"I.4.382","I.4.382.2.7",2.7,NA
"I.4.382","I.4.382.3.1",3.1,NA
"I.4.382","I.4.382.3.2",3.2,0
"I.4.382","I.4.382.3.3",3.3,0
"I.4.382","I.4.382.3.4",3.4,0
"I.4.382","I.4.382.3.5",3.5,0
"I.4.382","I.4.382.3.6",3.6,0
"I.4.382","I.4.382.3.7",3.7,NA
"I.4.382","I.4.382.4.1",4.1,NA
"I.4.382","I.4.382.4.2",4.2,0
"I.4.382","I.4.382.4.3",4.3,0
"I.4.382","I.4.382.4.4",4.4,0
"I.4.382","I.4.382.4.5",4.5,0
"I.4.382","I.4.382.4.6",4.6,0
"I.4.382","I.4.382.4.7",4.7,NA
"I.4.382","I.4.382.5.1",5.1,NA
"I.4.382","I.4.382.5.2",5.2,0
"I.4.382","I.4.382.5.3",5.3,0
"I.4.382","I.4.382.5.4",5.4,0
"I.4.382","I.4.382.5.5",5.5,0
"I.4.382","I.4.382.5.6",5.6,0
"I.4.382","I.4.382.5.7",5.7,NA
"I.4.382","I.4.382.6.1",6.1,NA
"I.4.382","I.4.382.6.2",6.2,0
"I.4.382","I.4.382.6.3",6.3,0
"I.4.382","I.4.382.6.4",6.4,0
"I.4.382","I.4.382.6.5",6.5,0
"I.4.382","I.4.382.6.6",6.6,0
"I.4.382","I.4.382.6.7",6.7,NA
"I.4.382","I.4.382.7.1",7.1,NA
"I.4.382","I.4.382.7.2",7.2,NA
"I.4.382","I.4.382.7.3",7.3,NA
"I.4.382","I.4.382.7.4",7.4,NA
"I.4.382","I.4.382.7.5",7.5,NA
"I.4.382","I.4.382.7.6",7.6,NA
"I.4.382","I.4.382.7.7",7.7,NA
"I.4.383","I.4.383.1.1",1.1,NA
"I.4.383","I.4.383.1.2",1.2,NA
"I.4.383","I.4.383.1.3",1.3,NA
"I.4.383","I.4.383.1.4",1.4,NA
"I.4.383","I.4.383.1.5",1.5,NA
"I.4.383","I.4.383.1.6",1.6,NA
"I.4.383","I.4.383.1.7",1.7,NA
"I.4.383","I.4.383.2.1",2.1,NA
"I.4.383","I.4.383.2.2",2.2,4
"I.4.383","I.4.383.2.3",2.3,3
"I.4.383","I.4.383.2.4",2.4,4
"I.4.383","I.4.383.2.5",2.5,5
"I.4.383","I.4.383.2.6",2.6,4
"I.4.383","I.4.383.2.7",2.7,NA
"I.4.383","I.4.383.3.1",3.1,NA
"I.4.383","I.4.383.3.2",3.2,4
"I.4.383","I.4.383.3.3",3.3,3
"I.4.383","I.4.383.3.4",3.4,4
"I.4.383","I.4.383.3.5",3.5,4
"I.4.383","I.4.383.3.6",3.6,3
"I.4.383","I.4.383.3.7",3.7,NA
"I.4.383","I.4.383.4.1",4.1,NA
"I.4.383","I.4.383.4.2",4.2,3
"I.4.383","I.4.383.4.3",4.3,3
"I.4.383","I.4.383.4.4",4.4,2
"I.4.383","I.4.383.4.5",4.5,3
"I.4.383","I.4.383.4.6",4.6,4
"I.4.383","I.4.383.4.7",4.7,NA
"I.4.383","I.4.383.5.1",5.1,NA
"I.4.383","I.4.383.5.2",5.2,2
"I.4.383","I.4.383.5.3",5.3,4
"I.4.383","I.4.383.5.4",5.4,4
"I.4.383","I.4.383.5.5",5.5,3
"I.4.383","I.4.383.5.6",5.6,4
"I.4.383","I.4.383.5.7",5.7,NA
"I.4.383","I.4.383.6.1",6.1,NA
"I.4.383","I.4.383.6.2",6.2,4
"I.4.383","I.4.383.6.3",6.3,3
"I.4.383","I.4.383.6.4",6.4,3
"I.4.383","I.4.383.6.5",6.5,4
"I.4.383","I.4.383.6.6",6.6,4
"I.4.383","I.4.383.6.7",6.7,NA
"I.4.383","I.4.383.7.1",7.1,NA
"I.4.383","I.4.383.7.2",7.2,NA
"I.4.383","I.4.383.7.3",7.3,NA
"I.4.383","I.4.383.7.4",7.4,NA
"I.4.383","I.4.383.7.5",7.5,NA
"I.4.383","I.4.383.7.6",7.6,NA
"I.4.383","I.4.383.7.7",7.7,NA
"I.4.384","I.4.384.1.1",1.1,NA
"I.4.384","I.4.384.1.2",1.2,NA
"I.4.384","I.4.384.1.3",1.3,NA
"I.4.384","I.4.384.1.4",1.4,NA
"I.4.384","I.4.384.1.5",1.5,NA
"I.4.384","I.4.384.1.6",1.6,NA
"I.4.384","I.4.384.1.7",1.7,NA
"I.4.384","I.4.384.2.1",2.1,NA
"I.4.384","I.4.384.2.2",2.2,0
"I.4.384","I.4.384.2.3",2.3,0
"I.4.384","I.4.384.2.4",2.4,0
"I.4.384","I.4.384.2.5",2.5,0
"I.4.384","I.4.384.2.6",2.6,0
"I.4.384","I.4.384.2.7",2.7,NA
"I.4.384","I.4.384.3.1",3.1,NA
"I.4.384","I.4.384.3.2",3.2,0
"I.4.384","I.4.384.3.3",3.3,0
"I.4.384","I.4.384.3.4",3.4,0
"I.4.384","I.4.384.3.5",3.5,0
"I.4.384","I.4.384.3.6",3.6,0
"I.4.384","I.4.384.3.7",3.7,NA
"I.4.384","I.4.384.4.1",4.1,NA
"I.4.384","I.4.384.4.2",4.2,0
"I.4.384","I.4.384.4.3",4.3,0
"I.4.384","I.4.384.4.4",4.4,0
"I.4.384","I.4.384.4.5",4.5,0
"I.4.384","I.4.384.4.6",4.6,0
"I.4.384","I.4.384.4.7",4.7,NA
"I.4.384","I.4.384.5.1",5.1,NA
"I.4.384","I.4.384.5.2",5.2,0
"I.4.384","I.4.384.5.3",5.3,0
"I.4.384","I.4.384.5.4",5.4,0
"I.4.384","I.4.384.5.5",5.5,0
"I.4.384","I.4.384.5.6",5.6,0
"I.4.384","I.4.384.5.7",5.7,NA
"I.4.384","I.4.384.6.1",6.1,NA
"I.4.384","I.4.384.6.2",6.2,0
"I.4.384","I.4.384.6.3",6.3,0
"I.4.384","I.4.384.6.4",6.4,0
"I.4.384","I.4.384.6.5",6.5,0
"I.4.384","I.4.384.6.6",6.6,0
"I.4.384","I.4.384.6.7",6.7,NA
"I.4.384","I.4.384.7.1",7.1,NA
"I.4.384","I.4.384.7.2",7.2,NA
"I.4.384","I.4.384.7.3",7.3,NA
"I.4.384","I.4.384.7.4",7.4,NA
"I.4.384","I.4.384.7.5",7.5,NA
"I.4.384","I.4.384.7.6",7.6,NA
"I.4.384","I.4.384.7.7",7.7,NA
"I.4.385","I.4.385.1.1",1.1,NA
"I.4.385","I.4.385.1.2",1.2,NA
"I.4.385","I.4.385.1.3",1.3,NA
"I.4.385","I.4.385.1.4",1.4,NA
"I.4.385","I.4.385.1.5",1.5,NA
"I.4.385","I.4.385.1.6",1.6,NA
"I.4.385","I.4.385.1.7",1.7,NA
"I.4.385","I.4.385.2.1",2.1,NA
"I.4.385","I.4.385.2.2",2.2,0
"I.4.385","I.4.385.2.3",2.3,0
"I.4.385","I.4.385.2.4",2.4,0
"I.4.385","I.4.385.2.5",2.5,1
"I.4.385","I.4.385.2.6",2.6,1
"I.4.385","I.4.385.2.7",2.7,NA
"I.4.385","I.4.385.3.1",3.1,NA
"I.4.385","I.4.385.3.2",3.2,0
"I.4.385","I.4.385.3.3",3.3,0
"I.4.385","I.4.385.3.4",3.4,0
"I.4.385","I.4.385.3.5",3.5,1
"I.4.385","I.4.385.3.6",3.6,0
"I.4.385","I.4.385.3.7",3.7,NA
"I.4.385","I.4.385.4.1",4.1,NA
"I.4.385","I.4.385.4.2",4.2,0
"I.4.385","I.4.385.4.3",4.3,0
"I.4.385","I.4.385.4.4",4.4,1
"I.4.385","I.4.385.4.5",4.5,3
"I.4.385","I.4.385.4.6",4.6,3
"I.4.385","I.4.385.4.7",4.7,NA
"I.4.385","I.4.385.5.1",5.1,NA
"I.4.385","I.4.385.5.2",5.2,0
"I.4.385","I.4.385.5.3",5.3,0
"I.4.385","I.4.385.5.4",5.4,2
"I.4.385","I.4.385.5.5",5.5,2
"I.4.385","I.4.385.5.6",5.6,3
"I.4.385","I.4.385.5.7",5.7,NA
"I.4.385","I.4.385.6.1",6.1,NA
"I.4.385","I.4.385.6.2",6.2,0
"I.4.385","I.4.385.6.3",6.3,0
"I.4.385","I.4.385.6.4",6.4,2
"I.4.385","I.4.385.6.5",6.5,2
"I.4.385","I.4.385.6.6",6.6,4
"I.4.385","I.4.385.6.7",6.7,NA
"I.4.385","I.4.385.7.1",7.1,NA
"I.4.385","I.4.385.7.2",7.2,NA
"I.4.385","I.4.385.7.3",7.3,NA
"I.4.385","I.4.385.7.4",7.4,NA
"I.4.385","I.4.385.7.5",7.5,NA
"I.4.385","I.4.385.7.6",7.6,NA
"I.4.385","I.4.385.7.7",7.7,NA
"I.4.386","I.4.386.1.1",1.1,NA
"I.4.386","I.4.386.1.2",1.2,NA
"I.4.386","I.4.386.1.3",1.3,NA
"I.4.386","I.4.386.1.4",1.4,NA
"I.4.386","I.4.386.1.5",1.5,NA
"I.4.386","I.4.386.1.6",1.6,NA
"I.4.386","I.4.386.1.7",1.7,NA
"I.4.386","I.4.386.2.1",2.1,NA
"I.4.386","I.4.386.2.2",2.2,0
"I.4.386","I.4.386.2.3",2.3,0
"I.4.386","I.4.386.2.4",2.4,0
"I.4.386","I.4.386.2.5",2.5,0
"I.4.386","I.4.386.2.6",2.6,0
"I.4.386","I.4.386.2.7",2.7,NA
"I.4.386","I.4.386.3.1",3.1,NA
"I.4.386","I.4.386.3.2",3.2,0
"I.4.386","I.4.386.3.3",3.3,0
"I.4.386","I.4.386.3.4",3.4,0
"I.4.386","I.4.386.3.5",3.5,0
"I.4.386","I.4.386.3.6",3.6,0
"I.4.386","I.4.386.3.7",3.7,NA
"I.4.386","I.4.386.4.1",4.1,NA
"I.4.386","I.4.386.4.2",4.2,0
"I.4.386","I.4.386.4.3",4.3,0
"I.4.386","I.4.386.4.4",4.4,0
"I.4.386","I.4.386.4.5",4.5,0
"I.4.386","I.4.386.4.6",4.6,0
"I.4.386","I.4.386.4.7",4.7,NA
"I.4.386","I.4.386.5.1",5.1,NA
"I.4.386","I.4.386.5.2",5.2,0
"I.4.386","I.4.386.5.3",5.3,0
"I.4.386","I.4.386.5.4",5.4,0
"I.4.386","I.4.386.5.5",5.5,0
"I.4.386","I.4.386.5.6",5.6,0
"I.4.386","I.4.386.5.7",5.7,NA
"I.4.386","I.4.386.6.1",6.1,NA
"I.4.386","I.4.386.6.2",6.2,0
"I.4.386","I.4.386.6.3",6.3,0
"I.4.386","I.4.386.6.4",6.4,0
"I.4.386","I.4.386.6.5",6.5,0
"I.4.386","I.4.386.6.6",6.6,0
"I.4.386","I.4.386.6.7",6.7,NA
"I.4.386","I.4.386.7.1",7.1,NA
"I.4.386","I.4.386.7.2",7.2,NA
"I.4.386","I.4.386.7.3",7.3,NA
"I.4.386","I.4.386.7.4",7.4,NA
"I.4.386","I.4.386.7.5",7.5,NA
"I.4.386","I.4.386.7.6",7.6,NA
"I.4.386","I.4.386.7.7",7.7,NA
"I.4.387","I.4.387.1.1",1.1,NA
"I.4.387","I.4.387.1.2",1.2,NA
"I.4.387","I.4.387.1.3",1.3,NA
"I.4.387","I.4.387.1.4",1.4,NA
"I.4.387","I.4.387.1.5",1.5,NA
"I.4.387","I.4.387.1.6",1.6,NA
"I.4.387","I.4.387.1.7",1.7,NA
"I.4.387","I.4.387.2.1",2.1,NA
"I.4.387","I.4.387.2.2",2.2,0
"I.4.387","I.4.387.2.3",2.3,0
